epoch,step,train_BinaryAccuracy,train_BinaryF1Score,train_BinaryPrecision,train_BinaryRecall,train_loss_epoch,train_loss_step,val_BinaryAccuracy,val_BinaryF1Score,val_BinaryPrecision,val_BinaryRecall,val_loss
0,3449,,,,,,0.21350063383579254,,,,,
0,3499,,,,,,0.10564546287059784,,,,,
0,3549,,,,,,0.1042700856924057,,,,,
0,3599,,,,,,0.12369707971811295,,,,,
0,3649,,,,,,0.11012431234121323,,,,,
0,3699,,,,,,0.11767330765724182,,,,,
0,3749,,,,,,0.12823569774627686,,,,,
0,3799,,,,,,0.07952956855297089,,,,,
0,3849,,,,,,0.14264504611492157,,,,,
0,3899,,,,,,0.1218937486410141,,,,,
0,3949,,,,,,0.15639705955982208,,,,,
0,3999,,,,,,0.15057021379470825,,,,,
0,4049,,,,,,0.08750805258750916,,,,,
0,4099,,,,,,0.10524564981460571,,,,,
0,4149,,,,,,0.19376450777053833,,,,,
0,4199,,,,,,0.11248710751533508,,,,,
0,4249,,,,,,0.144929900765419,,,,,
0,4299,,,,,,0.10602791607379913,,,,,
0,4349,,,,,,0.11411233246326447,,,,,
0,4399,,,,,,0.13446201384067535,,,,,
0,4449,,,,,,0.09769532084465027,,,,,
0,4499,,,,,,0.12394813448190689,,,,,
0,4549,,,,,,0.07290104031562805,,,,,
0,4599,,,,,,0.09336861968040466,,,,,
0,4649,,,,,,0.1034049540758133,,,,,
0,4699,,,,,,0.13078804314136505,,,,,
0,4749,,,,,,0.1492551863193512,,,,,
0,4799,,,,,,0.19622056186199188,,,,,
0,4849,,,,,,0.06906606256961823,,,,,
0,4899,,,,,,0.11714354157447815,,,,,
0,4949,,,,,,0.10946077108383179,,,,,
0,4999,,,,,,0.10585292428731918,,,,,
0,5049,,,,,,0.07437856495380402,,,,,
0,5099,,,,,,0.1496681571006775,,,,,
0,5149,,,,,,0.137264221906662,,,,,
0,5199,,,,,,0.16114334762096405,,,,,
0,5249,,,,,,0.14109046757221222,,,,,
0,5299,,,,,,0.1262008547782898,,,,,
0,5349,,,,,,0.0884854644536972,,,,,
0,5399,,,,,,0.1140168309211731,,,,,
0,5449,,,,,,0.08099378645420074,,,,,
0,5499,,,,,,0.1427011489868164,,,,,
0,5549,,,,,,0.138383686542511,,,,,
0,5599,,,,,,0.13074606657028198,,,,,
0,5649,,,,,,0.1602015495300293,,,,,
0,5699,,,,,,0.16257688403129578,,,,,
0,5749,,,,,,0.16663284599781036,,,,,
0,5799,,,,,,0.098772332072258,,,,,
0,5849,,,,,,0.134680837392807,,,,,
0,5899,,,,,,0.120317742228508,,,,,
0,5949,,,,,,0.09502178430557251,,,,,
0,5999,,,,,,0.17137108743190765,,,,,
0,6049,,,,,,0.18386845290660858,,,,,
0,6099,,,,,,0.10083829611539841,,,,,
0,6149,,,,,,0.1406170129776001,,,,,
0,6199,,,,,,0.13437806069850922,,,,,
0,6249,,,,,,0.08629974722862244,,,,,
0,6299,,,,,,0.11015978455543518,,,,,
0,6349,,,,,,0.10552632063627243,,,,,
0,6399,,,,,,0.1081223264336586,,,,,
0,6449,,,,,,0.14124754071235657,,,,,
0,6499,,,,,,0.12113407254219055,,,,,
0,6549,,,,,,0.09794655442237854,,,,,
0,6599,,,,,,0.09196655452251434,,,,,
0,6649,,,,,,0.16286350786685944,,,,,
0,6699,,,,,,0.1299615353345871,,,,,
0,6749,,,,,,0.12088999897241592,,,,,
0,6799,,,,,,0.06363403797149658,,,,,
0,6849,,,,,,0.09939976036548615,,,,,
0,6899,,,,,,0.10567888617515564,,,,,
0,6949,,,,,,0.15324896574020386,,,,,
0,6999,,,,,,0.1495896279811859,,,,,
0,7049,,,,,,0.15967440605163574,,,,,
0,7099,,,,,,0.10281884670257568,,,,,
0,7149,,,,,,0.11011439561843872,,,,,
0,7199,,,,,,0.1306440830230713,,,,,
0,7249,,,,,,0.1252080798149109,,,,,
0,7299,,,,,,0.10350538045167923,,,,,
0,7349,,,,,,0.11691486835479736,,,,,
0,7399,,,,,,0.16205191612243652,,,,,
0,7449,,,,,,0.13075801730155945,,,,,
0,7499,,,,,,0.13291898369789124,,,,,
0,7549,,,,,,0.17017701268196106,,,,,
0,7599,,,,,,0.13996177911758423,,,,,
0,7649,,,,,,0.10578615963459015,,,,,
0,7699,,,,,,0.11346352845430374,,,,,
0,7749,,,,,,0.09218853712081909,,,,,
0,7799,,,,,,0.11231334507465363,,,,,
0,7849,,,,,,0.15826714038848877,,,,,
0,7899,,,,,,0.10562988370656967,,,,,
0,7949,,,,,,0.1038232073187828,,,,,
0,7999,,,,,,0.18159307539463043,,,,,
0,8049,,,,,,0.1080649197101593,,,,,
0,8099,,,,,,0.17087894678115845,,,,,
0,8149,,,,,,0.10951898992061615,,,,,
0,8199,,,,,,0.15484362840652466,,,,,
0,8249,,,,,,0.17660652101039886,,,,,
0,8299,,,,,,0.11221255362033844,,,,,
0,8349,,,,,,0.09558869898319244,,,,,
0,8399,,,,,,0.11488399654626846,,,,,
0,8449,,,,,,0.10731520503759384,,,,,
0,8499,,,,,,0.10800095647573471,,,,,
0,8549,,,,,,0.1124495267868042,,,,,
0,8599,,,,,,0.0658511146903038,,,,,
0,8649,,,,,,0.1018049418926239,,,,,
0,8699,,,,,,0.11777345836162567,,,,,
0,8749,,,,,,0.1138165146112442,,,,,
0,8799,,,,,,0.12320620566606522,,,,,
0,8849,,,,,,0.13714031875133514,,,,,
0,8899,,,,,,0.10888053476810455,,,,,
0,8949,,,,,,0.12887704372406006,,,,,
0,8999,,,,,,0.1470920443534851,,,,,
0,9049,,,,,,0.12946107983589172,,,,,
0,9069,,,,,,,0.9535676836967468,0.8583011031150818,0.8694610595703125,0.8547172546386719,0.11777269840240479
0,9069,0.9472250938415527,0.8828679919242859,0.8990998864173889,0.8689973950386047,0.14002066850662231,,,,,,
1,9099,,,,,,0.11404584348201752,,,,,
1,9149,,,,,,0.10691775381565094,,,,,
1,9199,,,,,,0.12490349262952805,,,,,
1,9249,,,,,,0.11213403195142746,,,,,
1,9299,,,,,,0.10939498245716095,,,,,
1,9349,,,,,,0.15560466051101685,,,,,
1,9399,,,,,,0.0778535008430481,,,,,
1,9449,,,,,,0.12067463994026184,,,,,
1,9499,,,,,,0.1507270187139511,,,,,
1,9549,,,,,,0.11614280939102173,,,,,
1,9599,,,,,,0.08101457357406616,,,,,
1,9649,,,,,,0.14359767735004425,,,,,
1,9699,,,,,,0.07003849744796753,,,,,
1,9749,,,,,,0.1209581047296524,,,,,
1,9799,,,,,,0.09165231883525848,,,,,
1,9849,,,,,,0.1218314841389656,,,,,
1,9899,,,,,,0.13229668140411377,,,,,
1,9949,,,,,,0.16687370836734772,,,,,
1,9999,,,,,,0.11520332098007202,,,,,
1,10049,,,,,,0.1535899043083191,,,,,
1,10099,,,,,,0.13946759700775146,,,,,
1,10149,,,,,,0.1877763271331787,,,,,
1,10199,,,,,,0.13766619563102722,,,,,
1,10249,,,,,,0.12486562132835388,,,,,
1,10299,,,,,,0.12714675068855286,,,,,
1,10349,,,,,,0.16117806732654572,,,,,
1,10399,,,,,,0.11399524658918381,,,,,
1,10449,,,,,,0.10345965623855591,,,,,
1,10499,,,,,,0.08643423020839691,,,,,
1,10549,,,,,,0.1345907747745514,,,,,
1,10599,,,,,,0.11686937510967255,,,,,
1,10649,,,,,,0.10428166389465332,,,,,
1,10699,,,,,,0.10992233455181122,,,,,
1,10749,,,,,,0.15530504286289215,,,,,
1,10799,,,,,,0.1354120671749115,,,,,
1,10849,,,,,,0.11115226149559021,,,,,
1,10899,,,,,,0.14410194754600525,,,,,
1,10949,,,,,,0.1071665808558464,,,,,
1,10999,,,,,,0.15254220366477966,,,,,
1,11049,,,,,,0.0963139459490776,,,,,
1,11099,,,,,,0.13241954147815704,,,,,
1,11149,,,,,,0.0974394679069519,,,,,
1,11199,,,,,,0.11509042978286743,,,,,
1,11249,,,,,,0.08423507213592529,,,,,
1,11299,,,,,,0.1261465698480606,,,,,
1,11349,,,,,,0.12430742383003235,,,,,
1,11399,,,,,,0.0732003003358841,,,,,
1,11449,,,,,,0.11204903572797775,,,,,
1,11499,,,,,,0.10870031267404556,,,,,
1,11549,,,,,,0.10079385340213776,,,,,
1,11599,,,,,,0.14997276663780212,,,,,
1,11649,,,,,,0.1581091433763504,,,,,
1,11699,,,,,,0.07365112751722336,,,,,
1,11749,,,,,,0.10828733444213867,,,,,
1,11799,,,,,,0.19663581252098083,,,,,
1,11849,,,,,,0.07323293387889862,,,,,
1,11899,,,,,,0.16654017567634583,,,,,
1,11949,,,,,,0.147849440574646,,,,,
1,11999,,,,,,0.14409273862838745,,,,,
1,12049,,,,,,0.12247652560472488,,,,,
1,12099,,,,,,0.1842038631439209,,,,,
1,12149,,,,,,0.11161744594573975,,,,,
1,12199,,,,,,0.10749789327383041,,,,,
1,12249,,,,,,0.13106095790863037,,,,,
1,12299,,,,,,0.10267504304647446,,,,,
1,12349,,,,,,0.12211032211780548,,,,,
1,12399,,,,,,0.18621379137039185,,,,,
1,12449,,,,,,0.14706513285636902,,,,,
1,12499,,,,,,0.0956365093588829,,,,,
1,12549,,,,,,0.10334984958171844,,,,,
1,12599,,,,,,0.08714289218187332,,,,,
1,12649,,,,,,0.12075984477996826,,,,,
1,12699,,,,,,0.10898526757955551,,,,,
1,12749,,,,,,0.08170454949140549,,,,,
1,12799,,,,,,0.1484629064798355,,,,,
1,12849,,,,,,0.12267832458019257,,,,,
1,12899,,,,,,0.13389520347118378,,,,,
1,12949,,,,,,0.1862919181585312,,,,,
1,12999,,,,,,0.11877620220184326,,,,,
1,13049,,,,,,0.13094095885753632,,,,,
1,13099,,,,,,0.11119821667671204,,,,,
1,13149,,,,,,0.12555444240570068,,,,,
1,13199,,,,,,0.16828593611717224,,,,,
1,13249,,,,,,0.0934285894036293,,,,,
1,13299,,,,,,0.1875104010105133,,,,,
1,13349,,,,,,0.18293285369873047,,,,,
1,13399,,,,,,0.13815917074680328,,,,,
1,13449,,,,,,0.1203375831246376,,,,,
1,13499,,,,,,0.1121896281838417,,,,,
1,13549,,,,,,0.1709420382976532,,,,,
1,13599,,,,,,0.1216987818479538,,,,,
1,13649,,,,,,0.08559927344322205,,,,,
1,13699,,,,,,0.08971883356571198,,,,,
1,13749,,,,,,0.07409997284412384,,,,,
1,13799,,,,,,0.06372422724962234,,,,,
1,13849,,,,,,0.0892893373966217,,,,,
1,13899,,,,,,0.1390370875597,,,,,
1,13949,,,,,,0.09345276653766632,,,,,
1,13999,,,,,,0.14501824975013733,,,,,
1,14049,,,,,,0.14366860687732697,,,,,
1,14099,,,,,,0.09976430237293243,,,,,
1,14149,,,,,,0.13607257604599,,,,,
1,14199,,,,,,0.14323590695858002,,,,,
1,14249,,,,,,0.07254813611507416,,,,,
1,14299,,,,,,0.13538825511932373,,,,,
1,14349,,,,,,0.08835054188966751,,,,,
1,14399,,,,,,0.1072688102722168,,,,,
1,14449,,,,,,0.11683498322963715,,,,,
1,14499,,,,,,0.15498968958854675,,,,,
1,14549,,,,,,0.0751018226146698,,,,,
1,14599,,,,,,0.06410354375839233,,,,,
1,14649,,,,,,0.11990995705127716,,,,,
1,14699,,,,,,0.11187276244163513,,,,,
1,14749,,,,,,0.10545612871646881,,,,,
1,14799,,,,,,0.16222701966762543,,,,,
1,14849,,,,,,0.10998877882957458,,,,,
1,14899,,,,,,0.15985167026519775,,,,,
1,14949,,,,,,0.12095950543880463,,,,,
1,14999,,,,,,0.1531132608652115,,,,,
1,15049,,,,,,0.11581842601299286,,,,,
1,15099,,,,,,0.10270930826663971,,,,,
1,15149,,,,,,0.09388372302055359,,,,,
1,15199,,,,,,0.16406995058059692,,,,,
1,15249,,,,,,0.11350101977586746,,,,,
1,15299,,,,,,0.1260676234960556,,,,,
1,15349,,,,,,0.11186778545379639,,,,,
1,15399,,,,,,0.13904297351837158,,,,,
1,15449,,,,,,0.08476316183805466,,,,,
1,15499,,,,,,0.1138039082288742,,,,,
1,15549,,,,,,0.12997791171073914,,,,,
1,15599,,,,,,0.05333825945854187,,,,,
1,15649,,,,,,0.09489481151103973,,,,,
1,15699,,,,,,0.10462789237499237,,,,,
1,15749,,,,,,0.12860435247421265,,,,,
1,15799,,,,,,0.11055038869380951,,,,,
1,15849,,,,,,0.09546834975481033,,,,,
1,15899,,,,,,0.14494211971759796,,,,,
1,15949,,,,,,0.08030657470226288,,,,,
1,15999,,,,,,0.09846709668636322,,,,,
1,16049,,,,,,0.09149394184350967,,,,,
1,16099,,,,,,0.1262265145778656,,,,,
1,16149,,,,,,0.12455346435308456,,,,,
1,16199,,,,,,0.15792828798294067,,,,,
1,16249,,,,,,0.16362148523330688,,,,,
1,16299,,,,,,0.10751104354858398,,,,,
1,16349,,,,,,0.1367884874343872,,,,,
1,16399,,,,,,0.11478309333324432,,,,,
1,16449,,,,,,0.15251493453979492,,,,,
1,16499,,,,,,0.09968587756156921,,,,,
1,16549,,,,,,0.09017553925514221,,,,,
1,16599,,,,,,0.08182501047849655,,,,,
1,16649,,,,,,0.14847716689109802,,,,,
1,16699,,,,,,0.11036035418510437,,,,,
1,16749,,,,,,0.19195252656936646,,,,,
1,16799,,,,,,0.08952239900827408,,,,,
1,16849,,,,,,0.08087272942066193,,,,,
1,16899,,,,,,0.1397840976715088,,,,,
1,16949,,,,,,0.09665678441524506,,,,,
1,16999,,,,,,0.10529188066720963,,,,,
1,17049,,,,,,0.12251472473144531,,,,,
1,17099,,,,,,0.10479944944381714,,,,,
1,17149,,,,,,0.22890903055667877,,,,,
1,17199,,,,,,0.1387568861246109,,,,,
1,17249,,,,,,0.14554694294929504,,,,,
1,17299,,,,,,0.1172027438879013,,,,,
1,17349,,,,,,0.08073858916759491,,,,,
1,17399,,,,,,0.1297694742679596,,,,,
1,17449,,,,,,0.1448855996131897,,,,,
1,17499,,,,,,0.08231201767921448,,,,,
1,17549,,,,,,0.0745440199971199,,,,,
1,17599,,,,,,0.09259479492902756,,,,,
1,17649,,,,,,0.1019732803106308,,,,,
1,17699,,,,,,0.13869157433509827,,,,,
1,17749,,,,,,0.09415803849697113,,,,,
1,17799,,,,,,0.10921281576156616,,,,,
1,17849,,,,,,0.06645617634057999,,,,,
1,17899,,,,,,0.11087115108966827,,,,,
1,17949,,,,,,0.11081148684024811,,,,,
1,17999,,,,,,0.0969475507736206,,,,,
1,18049,,,,,,0.11826599389314651,,,,,
1,18099,,,,,,0.06459036469459534,,,,,
1,18139,,,,,,,0.9550904035568237,0.8608040809631348,0.878794252872467,0.8519083261489868,0.11274868994951248
1,18139,0.9541120529174805,0.8988569974899292,0.9090304374694824,0.8900389075279236,0.11754133552312851,,,,,,
2,18149,,,,,,0.1311185359954834,,,,,
2,18199,,,,,,0.10061396658420563,,,,,
2,18249,,,,,,0.11929432302713394,,,,,
2,18299,,,,,,0.1099807620048523,,,,,
2,18349,,,,,,0.08629592508077621,,,,,
2,18399,,,,,,0.12307187914848328,,,,,
2,18449,,,,,,0.138687402009964,,,,,
2,18499,,,,,,0.07830201089382172,,,,,
2,18549,,,,,,0.1332826316356659,,,,,
2,18599,,,,,,0.09641525149345398,,,,,
2,18649,,,,,,0.06920256465673447,,,,,
2,18699,,,,,,0.09902679920196533,,,,,
2,18749,,,,,,0.1217297688126564,,,,,
2,18799,,,,,,0.13469146192073822,,,,,
2,18849,,,,,,0.1610647290945053,,,,,
2,18899,,,,,,0.11537983268499374,,,,,
2,18949,,,,,,0.1627165824174881,,,,,
2,18999,,,,,,0.14275015890598297,,,,,
2,19049,,,,,,0.1119232326745987,,,,,
2,19099,,,,,,0.16714872419834137,,,,,
2,19149,,,,,,0.07456325739622116,,,,,
2,19199,,,,,,0.10572206974029541,,,,,
2,19249,,,,,,0.1080814003944397,,,,,
2,19299,,,,,,0.08276432752609253,,,,,
2,19349,,,,,,0.1549040824174881,,,,,
2,19399,,,,,,0.1268339455127716,,,,,
2,19449,,,,,,0.06796331703662872,,,,,
2,19499,,,,,,0.14279522001743317,,,,,
2,19549,,,,,,0.10138329863548279,,,,,
2,19599,,,,,,0.09183468669652939,,,,,
2,19649,,,,,,0.12353189289569855,,,,,
2,19699,,,,,,0.1390511691570282,,,,,
2,19749,,,,,,0.1138170063495636,,,,,
2,19799,,,,,,0.12044022232294083,,,,,
2,19849,,,,,,0.13720443844795227,,,,,
2,19899,,,,,,0.1011766716837883,,,,,
2,19949,,,,,,0.1400332748889923,,,,,
2,19999,,,,,,0.09022623300552368,,,,,
2,20049,,,,,,0.17419350147247314,,,,,
2,20099,,,,,,0.12569276988506317,,,,,
2,20149,,,,,,0.16451328992843628,,,,,
2,20199,,,,,,0.11916825920343399,,,,,
2,20249,,,,,,0.07038860023021698,,,,,
2,20299,,,,,,0.09663651883602142,,,,,
2,20349,,,,,,0.12546925246715546,,,,,
2,20399,,,,,,0.0711551308631897,,,,,
2,20449,,,,,,0.11672082543373108,,,,,
2,20499,,,,,,0.08465594798326492,,,,,
2,20549,,,,,,0.13427388668060303,,,,,
2,20599,,,,,,0.0840221419930458,,,,,
2,20649,,,,,,0.08685335516929626,,,,,
2,20699,,,,,,0.12849755585193634,,,,,
2,20749,,,,,,0.09749042987823486,,,,,
2,20799,,,,,,0.10384722054004669,,,,,
2,20849,,,,,,0.14962512254714966,,,,,
2,20899,,,,,,0.11154456436634064,,,,,
2,20949,,,,,,0.09524165838956833,,,,,
2,20999,,,,,,0.1529647409915924,,,,,
2,21049,,,,,,0.0913987085223198,,,,,
2,21099,,,,,,0.13757622241973877,,,,,
2,21149,,,,,,0.08635083585977554,,,,,
2,21199,,,,,,0.10220184922218323,,,,,
2,21249,,,,,,0.0972069725394249,,,,,
2,21299,,,,,,0.11821772903203964,,,,,
2,21349,,,,,,0.1717391014099121,,,,,
2,21399,,,,,,0.105826735496521,,,,,
2,21449,,,,,,0.12529565393924713,,,,,
2,21499,,,,,,0.0774163156747818,,,,,
2,21549,,,,,,0.10823339968919754,,,,,
2,21599,,,,,,0.13108737766742706,,,,,
2,21649,,,,,,0.10737669467926025,,,,,
2,21699,,,,,,0.0805421993136406,,,,,
2,21749,,,,,,0.08579602837562561,,,,,
2,21799,,,,,,0.13147640228271484,,,,,
2,21849,,,,,,0.09636582434177399,,,,,
2,21899,,,,,,0.0876903086900711,,,,,
2,21949,,,,,,0.13470453023910522,,,,,
2,21999,,,,,,0.07689306139945984,,,,,
2,22049,,,,,,0.134511798620224,,,,,
