epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_f1,val_loss
0,3549,,,0.1436605006456375,,,
0,3599,,,0.1577850729227066,,,
0,3649,,,0.16210275888442993,,,
0,3699,,,0.13243228197097778,,,
0,3749,,,0.2291201800107956,,,
0,3799,,,0.15066489577293396,,,
0,3849,,,0.1811530441045761,,,
0,3899,,,0.5033702850341797,,,
0,3949,,,0.19515836238861084,,,
0,3999,,,0.23153653740882874,,,
0,4049,,,0.22863705456256866,,,
0,4099,,,0.14431233704090118,,,
0,4149,,,0.2922040820121765,,,
0,4199,,,0.2828662395477295,,,
0,4249,,,0.2106957584619522,,,
0,4299,,,0.13097302615642548,,,
0,4349,,,0.15120649337768555,,,
0,4399,,,0.11304125189781189,,,
0,4449,,,0.1231028139591217,,,
0,4499,,,0.12497495114803314,,,
0,4549,,,0.14174652099609375,,,
0,4599,,,0.20047593116760254,,,
0,4649,,,0.21911323070526123,,,
0,4699,,,0.12756410241127014,,,
0,4749,,,0.18721286952495575,,,
0,4799,,,0.19566835463047028,,,
0,4849,,,0.14058487117290497,,,
0,4899,,,0.25968456268310547,,,
0,4949,,,0.20024456083774567,,,
0,4999,,,0.12143285572528839,,,
0,5049,,,0.16862861812114716,,,
0,5099,,,0.17999820411205292,,,
0,5149,,,0.19308172166347504,,,
0,5199,,,0.11349675804376602,,,
0,5249,,,0.23664095997810364,,,
0,5299,,,0.16932108998298645,,,
0,5349,,,0.11770898848772049,,,
0,5399,,,0.2919408679008484,,,
0,5449,,,0.14812588691711426,,,
0,5499,,,0.18889941275119781,,,
0,5549,,,0.2004300057888031,,,
0,5599,,,0.16644565761089325,,,
0,5649,,,0.21263110637664795,,,
0,5699,,,0.1590062826871872,,,
0,5749,,,0.17893017828464508,,,
0,5799,,,0.3918871581554413,,,
0,5849,,,0.15678559243679047,,,
0,5899,,,0.4366520941257477,,,
0,5949,,,0.20415687561035156,,,
0,5999,,,0.08025264739990234,,,
0,6049,,,0.2009337991476059,,,
0,6099,,,0.19650717079639435,,,
0,6149,,,0.14726042747497559,,,
0,6199,,,0.16685576736927032,,,
0,6249,,,0.18215319514274597,,,
0,6299,,,0.11728618294000626,,,
0,6349,,,0.28963378071784973,,,
0,6399,,,0.18743407726287842,,,
0,6449,,,0.15866407752037048,,,
0,6499,,,0.1497562974691391,,,
0,6549,,,0.17273040115833282,,,
0,6599,,,0.20126113295555115,,,
0,6649,,,0.3080647885799408,,,
0,6699,,,0.10732580721378326,,,
0,6749,,,0.15558017790317535,,,
0,6799,,,0.19711539149284363,,,
0,6849,,,0.07970640063285828,,,
0,6899,,,0.10978158563375473,,,
0,6949,,,0.11081165075302124,,,
0,6999,,,0.15414097905158997,,,
0,7049,,,0.1680605113506317,,,
0,7099,,,0.06877925992012024,,,
0,7149,,,0.16227391362190247,,,
0,7199,,,0.2587440311908722,,,
0,7249,,,0.14274942874908447,,,
0,7299,,,0.13601034879684448,,,
0,7349,,,0.17715446650981903,,,
0,7399,,,0.15256211161613464,,,
0,7449,,,0.17104628682136536,,,
0,7499,,,0.132051020860672,,,
0,7549,,,0.1006859764456749,,,
0,7599,,,0.3468247950077057,,,
0,7649,,,0.19697372615337372,,,
0,7699,,,0.16296206414699554,,,
0,7749,,,0.13910934329032898,,,
0,7799,,,0.06819964945316315,,,
0,7849,,,0.18819892406463623,,,
0,7899,,,0.15576601028442383,,,
0,7949,,,0.20454229414463043,,,
0,7999,,,0.17547859251499176,,,
0,8049,,,0.1916835606098175,,,
0,8099,,,0.11190284788608551,,,
0,8149,,,0.14936357736587524,,,
0,8199,,,0.11093582212924957,,,
0,8249,,,0.17306452989578247,,,
0,8299,,,0.13103307783603668,,,
0,8349,,,0.08268201351165771,,,
0,8399,,,0.14737187325954437,,,
0,8449,,,0.14505116641521454,,,
0,8499,,,0.16699634492397308,,,
0,8549,,,0.15191861987113953,,,
0,8599,,,0.19547997415065765,,,
0,8649,,,0.10337258130311966,,,
0,8699,,,0.12439482659101486,,,
0,8749,,,0.2196948528289795,,,
0,8799,,,0.10969534516334534,,,
0,8849,,,0.11673112958669662,,,
0,8899,,,0.08452901989221573,,,
0,8949,,,0.32757556438446045,,,
0,8999,,,0.25235578417778015,,,
0,9049,,,0.0832008644938469,,,
0,9069,,,,0.937887966632843,0.9606121182441711,0.14600497484207153
0,9069,0.9293773770332336,0.17172063887119293,,,,
1,9099,,,0.30770671367645264,,,
1,9149,,,0.15687993168830872,,,
1,9199,,,0.11419734358787537,,,
1,9249,,,0.14682450890541077,,,
1,9299,,,0.11084064096212387,,,
1,9349,,,0.13814789056777954,,,
1,9399,,,0.11374261230230331,,,
1,9449,,,0.29803937673568726,,,
1,9499,,,0.11207199096679688,,,
1,9549,,,0.19480843842029572,,,
1,9599,,,0.13160118460655212,,,
1,9649,,,0.2171790599822998,,,
1,9699,,,0.12377526611089706,,,
1,9749,,,0.2172340750694275,,,
1,9799,,,0.17719078063964844,,,
1,9849,,,0.1767844408750534,,,
1,9899,,,0.09122545272111893,,,
1,9949,,,0.1923353672027588,,,
1,9999,,,0.21533095836639404,,,
1,10049,,,0.08559130132198334,,,
1,10099,,,0.14033953845500946,,,
1,10149,,,0.20453616976737976,,,
1,10199,,,0.11348496377468109,,,
1,10249,,,0.11551227420568466,,,
1,10299,,,0.14266984164714813,,,
1,10349,,,0.18382461369037628,,,
1,10399,,,0.12056310474872589,,,
1,10449,,,0.22279521822929382,,,
1,10499,,,0.184441938996315,,,
1,10549,,,0.16200347244739532,,,
1,10599,,,0.09076787531375885,,,
1,10649,,,0.25752896070480347,,,
1,10699,,,0.11365915089845657,,,
1,10749,,,0.1854267418384552,,,
1,10799,,,0.10064517706632614,,,
1,10849,,,0.1265733689069748,,,
1,10899,,,0.18754254281520844,,,
1,10949,,,0.21379587054252625,,,
1,10999,,,0.10736088454723358,,,
1,11049,,,0.16446419060230255,,,
1,11099,,,0.12005841732025146,,,
1,11149,,,0.16150878369808197,,,
1,11199,,,0.1724352389574051,,,
1,11249,,,0.13414038717746735,,,
1,11299,,,0.17633922398090363,,,
1,11349,,,0.07506729662418365,,,
1,11399,,,0.11241807788610458,,,
1,11449,,,0.33614543080329895,,,
1,11499,,,0.1385185420513153,,,
1,11549,,,0.11872036010026932,,,
1,11599,,,0.08769987523555756,,,
1,11649,,,0.12488076835870743,,,
1,11699,,,0.08824104815721512,,,
1,11749,,,0.11875472962856293,,,
1,11799,,,0.14880914986133575,,,
1,11849,,,0.2928505837917328,,,
1,11899,,,0.1436568647623062,,,
1,11949,,,0.11985677480697632,,,
1,11999,,,0.2670508027076721,,,
1,12049,,,0.1039825975894928,,,
1,12099,,,0.15444715321063995,,,
1,12149,,,0.15222053229808807,,,
1,12199,,,0.14995288848876953,,,
1,12249,,,0.13455842435359955,,,
1,12299,,,0.2533723711967468,,,
1,12349,,,0.22301562130451202,,,
1,12399,,,0.17998658120632172,,,
1,12449,,,0.13209134340286255,,,
1,12499,,,0.15972541272640228,,,
1,12549,,,0.12079253792762756,,,
1,12599,,,0.15733203291893005,,,
1,12649,,,0.11838661879301071,,,
1,12699,,,0.2556266486644745,,,
1,12749,,,0.10466422885656357,,,
1,12799,,,0.11805589497089386,,,
1,12849,,,0.2194085419178009,,,
1,12899,,,0.1430758386850357,,,
1,12949,,,0.31343477964401245,,,
1,12999,,,0.16767367720603943,,,
1,13049,,,0.07575355470180511,,,
1,13099,,,0.2315998524427414,,,
1,13149,,,0.14032447338104248,,,
1,13199,,,0.1180429458618164,,,
1,13249,,,0.11773961782455444,,,
1,13299,,,0.1683024913072586,,,
1,13349,,,0.19944219291210175,,,
1,13399,,,0.1511348932981491,,,
1,13449,,,0.30682259798049927,,,
1,13499,,,0.2236393839120865,,,
1,13549,,,0.1452604979276657,,,
1,13599,,,0.10013821721076965,,,
1,13649,,,0.14429393410682678,,,
1,13699,,,0.2473423331975937,,,
1,13749,,,0.16756807267665863,,,
1,13799,,,0.16533832252025604,,,
1,13849,,,0.1610068827867508,,,
1,13899,,,0.11322628706693649,,,
1,13949,,,0.0704677477478981,,,
1,13999,,,0.12846139073371887,,,
1,14049,,,0.1302977353334427,,,
1,14099,,,0.1425078809261322,,,
1,14149,,,0.1802721619606018,,,
1,14199,,,0.2240486890077591,,,
1,14249,,,0.10991643369197845,,,
1,14299,,,0.16834783554077148,,,
1,14349,,,0.11028975993394852,,,
1,14399,,,0.07078470289707184,,,
1,14449,,,0.22317488491535187,,,
1,14499,,,0.14648015797138214,,,
1,14549,,,0.10326874256134033,,,
1,14599,,,0.08197706192731857,,,
1,14649,,,0.17306746542453766,,,
1,14699,,,0.18810971081256866,,,
1,14749,,,0.08858087658882141,,,
1,14799,,,0.12542624771595,,,
1,14849,,,0.13908402621746063,,,
1,14899,,,0.09186935424804688,,,
1,14949,,,0.12435618788003922,,,
1,14999,,,0.24576544761657715,,,
1,15049,,,0.08956953138113022,,,
1,15099,,,0.1595388501882553,,,
1,15149,,,0.2007133960723877,,,
1,15199,,,0.1180836632847786,,,
1,15249,,,0.11023098975419998,,,
1,15299,,,0.20022135972976685,,,
1,15349,,,0.16178205609321594,,,
1,15399,,,0.08248210698366165,,,
1,15449,,,0.22010129690170288,,,
1,15499,,,0.13883252441883087,,,
1,15549,,,0.23152968287467957,,,
1,15599,,,0.16878780722618103,,,
1,15649,,,0.24488164484500885,,,
1,15699,,,0.1076374351978302,,,
1,15749,,,0.14905938506126404,,,
1,15799,,,0.1644296944141388,,,
1,15849,,,0.09307010471820831,,,
1,15899,,,0.19727760553359985,,,
1,15949,,,0.1067165657877922,,,
1,15999,,,0.1772952675819397,,,
1,16049,,,0.14858238399028778,,,
1,16099,,,0.29229336977005005,,,
1,16149,,,0.1294892430305481,,,
1,16199,,,0.19282294809818268,,,
1,16249,,,0.11216146498918533,,,
1,16299,,,0.06284363567829132,,,
1,16349,,,0.14788810908794403,,,
1,16399,,,0.11441978812217712,,,
1,16449,,,0.15161581337451935,,,
1,16499,,,0.16454458236694336,,,
1,16549,,,0.08266496658325195,,,
1,16599,,,0.09839914739131927,,,
1,16649,,,0.17431479692459106,,,
1,16699,,,0.13457630574703217,,,
1,16749,,,0.19755683839321136,,,
1,16799,,,0.129372701048851,,,
1,16849,,,0.20141202211380005,,,
1,16899,,,0.25936076045036316,,,
1,16949,,,0.21815627813339233,,,
1,16999,,,0.1243719682097435,,,
1,17049,,,0.11813224852085114,,,
1,17099,,,0.23519288003444672,,,
1,17149,,,0.19365863502025604,,,
1,17199,,,0.2773188650608063,,,
1,17249,,,0.162883922457695,,,
1,17299,,,0.12196221947669983,,,
1,17349,,,0.112947478890419,,,
1,17399,,,0.17803439497947693,,,
1,17449,,,0.12603303790092468,,,
1,17499,,,0.20731723308563232,,,
1,17549,,,0.20098410546779633,,,
1,17599,,,0.21292206645011902,,,
1,17649,,,0.09966380894184113,,,
1,17699,,,0.16352811455726624,,,
1,17749,,,0.16633380949497223,,,
1,17799,,,0.14409253001213074,,,
1,17849,,,0.10648425668478012,,,
1,17899,,,0.18803241848945618,,,
1,17949,,,0.2142496258020401,,,
1,17999,,,0.10867839306592941,,,
1,18049,,,0.2596181035041809,,,
1,18099,,,0.15456685423851013,,,
1,18139,,,,0.9356619715690613,0.959678053855896,0.15074807405471802
1,18139,0.9340563416481018,0.15827105939388275,,,,
2,18149,,,0.10574337095022202,,,
2,18199,,,0.18779604136943817,,,
2,18249,,,0.16953040659427643,,,
2,18299,,,0.1953403800725937,,,
2,18349,,,0.11932872235774994,,,
2,18399,,,0.16840143501758575,,,
2,18449,,,0.09185533225536346,,,
2,18499,,,0.2779479920864105,,,
2,18549,,,0.23088714480400085,,,
2,18599,,,0.2575344145298004,,,
2,18649,,,0.13610485196113586,,,
2,18699,,,0.27268025279045105,,,
2,18749,,,0.1879153996706009,,,
2,18799,,,0.1610797792673111,,,
2,18849,,,0.1429579108953476,,,
2,18899,,,0.150862455368042,,,
2,18949,,,0.24381117522716522,,,
2,18999,,,0.14095480740070343,,,
2,19049,,,0.16496092081069946,,,
2,19099,,,0.1489780992269516,,,
2,19149,,,0.11222251504659653,,,
2,19199,,,0.22678254544734955,,,
2,19249,,,0.18700125813484192,,,
2,19299,,,0.1968449503183365,,,
2,19349,,,0.13504774868488312,,,
2,19399,,,0.1610209196805954,,,
2,19449,,,0.11717057973146439,,,
2,19499,,,0.10910848528146744,,,
2,19549,,,0.16770443320274353,,,
2,19599,,,0.07102777808904648,,,
2,19649,,,0.1609295755624771,,,
2,19699,,,0.1162053719162941,,,
2,19749,,,0.09663085639476776,,,
2,19799,,,0.1855241358280182,,,
2,19849,,,0.12526513636112213,,,
2,19899,,,0.11687137186527252,,,
2,19949,,,0.2847229242324829,,,
2,19999,,,0.13646022975444794,,,
2,20049,,,0.0977405309677124,,,
2,20099,,,0.13982343673706055,,,
2,20149,,,0.10562482476234436,,,
2,20199,,,0.24372251331806183,,,
2,20249,,,0.11127150058746338,,,
2,20299,,,0.14216481149196625,,,
2,20349,,,0.1652069091796875,,,
2,20399,,,0.20103222131729126,,,
2,20449,,,0.11713864654302597,,,
2,20499,,,0.13899612426757812,,,
2,20549,,,0.16141995787620544,,,
2,20599,,,0.11124935001134872,,,
2,20649,,,0.20424789190292358,,,
2,20699,,,0.1302722692489624,,,
2,20749,,,0.17740927636623383,,,
2,20799,,,0.20409537851810455,,,
2,20849,,,0.17715904116630554,,,
2,20899,,,0.05622683838009834,,,
2,20949,,,0.08146961033344269,,,
2,20999,,,0.12422416359186172,,,
2,21049,,,0.09612373262643814,,,
2,21099,,,0.18915675580501556,,,
2,21149,,,0.11288205534219742,,,
2,21199,,,0.1642163097858429,,,
2,21249,,,0.11956828087568283,,,
2,21299,,,0.2836079001426697,,,
2,21349,,,0.11184253543615341,,,
2,21399,,,0.1721641570329666,,,
2,21449,,,0.19309890270233154,,,
2,21499,,,0.12746921181678772,,,
2,21549,,,0.18910592794418335,,,
2,21599,,,0.09690836071968079,,,
2,21649,,,0.12456189095973969,,,
2,21699,,,0.11694782972335815,,,
2,21749,,,0.13414254784584045,,,
2,21799,,,0.14244027435779572,,,
2,21849,,,0.15023507177829742,,,
2,21899,,,0.16830745339393616,,,
2,21949,,,0.3381131589412689,,,
2,21999,,,0.09859964996576309,,,
2,22049,,,0.21050134301185608,,,
2,22099,,,0.12534017860889435,,,
2,22149,,,0.13035430014133453,,,
2,22199,,,0.177367702126503,,,
2,22249,,,0.12226708978414536,,,
2,22299,,,0.15485766530036926,,,
2,22349,,,0.133732870221138,,,
2,22399,,,0.12844286859035492,,,
2,22449,,,0.0997336208820343,,,
2,22499,,,0.0801006332039833,,,
2,22549,,,0.1510065197944641,,,
2,22599,,,0.10711265355348587,,,
2,22649,,,0.07725400477647781,,,
2,22699,,,0.12769800424575806,,,
2,22749,,,0.14588060975074768,,,
2,22799,,,0.20564605295658112,,,
2,22849,,,0.11711261421442032,,,
2,22899,,,0.11837070435285568,,,
2,22949,,,0.16702121496200562,,,
2,22999,,,0.0823594182729721,,,
2,23049,,,0.1324295550584793,,,
2,23099,,,0.18730275332927704,,,
2,23149,,,0.24241572618484497,,,
2,23199,,,0.13174526393413544,,,
2,23249,,,0.1593552678823471,,,
2,23299,,,0.08364825695753098,,,
2,23349,,,0.14335034787654877,,,
2,23399,,,0.0785745233297348,,,
2,23449,,,0.10577290505170822,,,
2,23499,,,0.09202957153320312,,,
2,23549,,,0.16140654683113098,,,
2,23599,,,0.1572885662317276,,,
2,23649,,,0.13672567903995514,,,
2,23699,,,0.10202840715646744,,,
2,23749,,,0.0942789688706398,,,
2,23799,,,0.16760286688804626,,,
2,23849,,,0.1380051076412201,,,
2,23899,,,0.10163398832082748,,,
2,23949,,,0.14866088330745697,,,
2,23999,,,0.10432887822389603,,,
2,24049,,,0.10344625264406204,,,
2,24099,,,0.10668963193893433,,,
2,24149,,,0.12156980484724045,,,
2,24199,,,0.1629715859889984,,,
2,24249,,,0.12130548059940338,,,
2,24299,,,0.18827179074287415,,,
2,24349,,,0.11005862057209015,,,
2,24399,,,0.17278023064136505,,,
2,24449,,,0.16809554398059845,,,
2,24499,,,0.1682647466659546,,,
2,24549,,,0.06807274371385574,,,
2,24599,,,0.17097461223602295,,,
2,24649,,,0.1299864798784256,,,
2,24699,,,0.2654185891151428,,,
2,24749,,,0.20065997540950775,,,
2,24799,,,0.22520345449447632,,,
2,24849,,,0.19816690683364868,,,
2,24899,,,0.1048637330532074,,,
2,24949,,,0.14468152821063995,,,
2,24999,,,0.08425614982843399,,,
2,25049,,,0.15306347608566284,,,
2,25099,,,0.09908366948366165,,,
2,25149,,,0.23318828642368317,,,
2,25199,,,0.08837767690420151,,,
2,25249,,,0.11051216721534729,,,
2,25299,,,0.18596433103084564,,,
2,25349,,,0.13620491325855255,,,
2,25399,,,0.10950889438390732,,,
2,25449,,,0.1817176789045334,,,
2,25499,,,0.13209179043769836,,,
2,25549,,,0.2337861955165863,,,
2,25599,,,0.13303042948246002,,,
2,25649,,,0.11226096749305725,,,
2,25699,,,0.11456329375505447,,,
2,25749,,,0.1588698774576187,,,
2,25799,,,0.11967233568429947,,,
2,25849,,,0.1205378994345665,,,
2,25899,,,0.19462962448596954,,,
2,25949,,,0.17935889959335327,,,
2,25999,,,0.09311683475971222,,,
2,26049,,,0.07865934818983078,,,
2,26099,,,0.13900278508663177,,,
2,26149,,,0.13020741939544678,,,
2,26199,,,0.169241800904274,,,
2,26249,,,0.16927790641784668,,,
2,26299,,,0.132300466299057,,,
2,26349,,,0.20107071101665497,,,
2,26399,,,0.07339506596326828,,,
2,26449,,,0.13790497183799744,,,
2,26499,,,0.12056270241737366,,,
2,26549,,,0.12395297735929489,,,
2,26599,,,0.15194110572338104,,,
2,26649,,,0.21775375306606293,,,
2,26699,,,0.2259169965982437,,,
2,26749,,,0.13421455025672913,,,
2,26799,,,0.26417842507362366,,,
2,26849,,,0.13602995872497559,,,
2,26899,,,0.15162043273448944,,,
2,26949,,,0.06577183306217194,,,
2,26999,,,0.17213965952396393,,,
2,27049,,,0.18520888686180115,,,
2,27099,,,0.1778482347726822,,,
2,27149,,,0.20498186349868774,,,
2,27199,,,0.11421116441488266,,,
