epoch,step,train_acc,train_loss_epoch,train_loss_step,val_neg_speaker_sim,val_pos_speaker_sim,val_proxy_loss
1,6849,,,0.682301938533783,,,
1,6899,,,0.4482138156890869,,,
1,6949,,,0.4678418040275574,,,
1,6999,,,0.4095847010612488,,,
1,7049,,,0.46068549156188965,,,
1,7099,,,1.0186102390289307,,,
1,7149,,,0.6844465732574463,,,
1,7199,,,0.5553818345069885,,,
1,7249,,,0.6853945255279541,,,
1,7299,,,0.3114452064037323,,,
1,7349,,,0.6824054718017578,,,
1,7399,,,0.5105839967727661,,,
1,7449,,,0.44948023557662964,,,
1,7499,,,0.26144540309906006,,,
1,7549,,,0.5222334861755371,,,
1,7599,,,0.5631964206695557,,,
1,7649,,,0.3746025264263153,,,
1,7699,,,0.30163148045539856,,,
1,7749,,,0.2275237888097763,,,
1,7799,,,0.5567454099655151,,,
1,7849,,,0.3171786665916443,,,
1,7899,,,0.2701789438724518,,,
1,7949,,,0.5552445650100708,,,
1,7999,,,0.3796723186969757,,,
1,8049,,,0.49676623940467834,,,
1,8099,,,0.5237810015678406,,,
1,8149,,,0.6130057573318481,,,
1,8199,,,0.17736764252185822,,,
1,8249,,,0.4182280898094177,,,
1,8299,,,0.2754324674606323,,,
1,8349,,,0.3157493770122528,,,
1,8399,,,0.49293282628059387,,,
1,8449,,,0.5402636528015137,,,
1,8499,,,0.3608142137527466,,,
1,8531,,,,0.257551908493042,0.6477977633476257,0.6097542643547058
1,8531,0.8534546494483948,0.6140212416648865,,,,
2,8549,,,0.2353774458169937,,,
2,8599,,,0.2672157883644104,,,
2,8649,,,0.564482569694519,,,
2,8699,,,0.2744764983654022,,,
2,8749,,,0.3151923418045044,,,
2,8799,,,0.44924524426460266,,,
2,8849,,,0.32238543033599854,,,
2,8899,,,0.4228420555591583,,,
2,8949,,,0.22776225209236145,,,
2,8999,,,0.3313570022583008,,,
2,9049,,,0.25596052408218384,,,
2,9099,,,0.16566196084022522,,,
2,9149,,,0.3235040605068207,,,
2,9199,,,0.3067440986633301,,,
2,9249,,,0.4231671988964081,,,
2,9299,,,0.13347278535366058,,,
2,9349,,,0.5199419856071472,,,
2,9399,,,0.2759098410606384,,,
2,9449,,,0.29030436277389526,,,
2,9499,,,0.5199722051620483,,,
2,9549,,,0.5742990374565125,,,
2,9599,,,0.19213737547397614,,,
2,9649,,,0.3407682180404663,,,
2,9699,,,0.3567046523094177,,,
2,9749,,,0.18300051987171173,,,
2,9799,,,0.21027740836143494,,,
2,9849,,,0.42138275504112244,,,
2,9899,,,0.4168075919151306,,,
2,9949,,,0.2561247646808624,,,
2,9999,,,0.44158390164375305,,,
2,10049,,,0.24624568223953247,,,
2,10099,,,0.1865159571170807,,,
2,10149,,,0.4679040312767029,,,
2,10199,,,0.4208911061286926,,,
2,10249,,,0.34683433175086975,,,
2,10299,,,0.3042617440223694,,,
2,10349,,,0.3760162889957428,,,
2,10399,,,0.45559072494506836,,,
2,10449,,,0.3568030893802643,,,
2,10499,,,0.33832114934921265,,,
2,10549,,,0.47774773836135864,,,
2,10599,,,0.2610522508621216,,,
2,10649,,,0.361815869808197,,,
2,10699,,,0.19383537769317627,,,
2,10749,,,0.4289875328540802,,,
2,10799,,,0.28545668721199036,,,
2,10849,,,0.23774826526641846,,,
2,10899,,,0.5235270261764526,,,
2,10949,,,0.23993659019470215,,,
2,10999,,,0.333697110414505,,,
2,11049,,,0.436661958694458,,,
2,11099,,,0.23887111246585846,,,
2,11149,,,0.39730748534202576,,,
2,11199,,,0.12071284651756287,,,
2,11249,,,0.27690210938453674,,,
2,11299,,,0.22502419352531433,,,
2,11349,,,0.36794304847717285,,,
2,11399,,,0.23728623986244202,,,
2,11449,,,0.2807312607765198,,,
2,11499,,,0.3868674039840698,,,
2,11549,,,0.2668260931968689,,,
2,11599,,,0.26068592071533203,,,
2,11649,,,0.14067861437797546,,,
2,11699,,,0.07483207434415817,,,
2,11749,,,0.40715962648391724,,,
2,11799,,,0.4602805972099304,,,
2,11849,,,0.4870489835739136,,,
2,11899,,,0.337933748960495,,,
2,11949,,,0.43188372254371643,,,
2,11999,,,0.4453984498977661,,,
2,12049,,,0.6545428037643433,,,
2,12099,,,0.5058245658874512,,,
2,12149,,,0.1907603144645691,,,
2,12199,,,0.4565500319004059,,,
2,12249,,,0.32062017917633057,,,
2,12299,,,0.3736970126628876,,,
2,12349,,,0.179088294506073,,,
2,12399,,,0.5956385135650635,,,
2,12449,,,0.24185040593147278,,,
2,12499,,,0.5300958752632141,,,
2,12549,,,0.37868350744247437,,,
2,12599,,,0.2706873416900635,,,
2,12649,,,0.32084453105926514,,,
2,12699,,,0.20414428412914276,,,
2,12749,,,0.2289063036441803,,,
2,12797,,,,0.3068366050720215,0.6484113335609436,0.6584258675575256
2,12797,0.903367817401886,0.35281404852867126,,,,
3,12799,,,0.09902125597000122,,,
3,12849,,,0.18839794397354126,,,
3,12899,,,0.10677493363618851,,,
3,12949,,,0.2877267599105835,,,
3,12999,,,0.40859997272491455,,,
3,13049,,,0.381439745426178,,,
3,13099,,,0.2653641402721405,,,
3,13149,,,0.05490119010210037,,,
3,13199,,,0.29931268095970154,,,
3,13249,,,0.39522117376327515,,,
3,13299,,,0.20939889550209045,,,
3,13349,,,0.07825253903865814,,,
3,13399,,,0.15718376636505127,,,
3,13449,,,0.34673500061035156,,,
3,13499,,,0.2997075617313385,,,
3,13549,,,0.09362038224935532,,,
3,13599,,,0.37740927934646606,,,
3,13649,,,0.2630702257156372,,,
3,13699,,,0.2510054111480713,,,
3,13749,,,0.2048756182193756,,,
3,13799,,,0.22065900266170502,,,
3,13849,,,0.14605280756950378,,,
3,13899,,,0.19307705760002136,,,
3,13949,,,0.21383345127105713,,,
3,13999,,,0.4744938611984253,,,
3,14049,,,0.2601393163204193,,,
3,14099,,,0.40918150544166565,,,
3,14149,,,0.3131893575191498,,,
3,14199,,,0.17566265165805817,,,
3,14249,,,0.15787222981452942,,,
3,14299,,,0.24199450016021729,,,
3,14349,,,0.5273469686508179,,,
3,14399,,,0.4310242235660553,,,
3,14449,,,0.16796298325061798,,,
3,14499,,,0.22136840224266052,,,
3,14549,,,0.33813634514808655,,,
3,14599,,,0.25501129031181335,,,
3,14649,,,0.2975013554096222,,,
3,14699,,,0.33654046058654785,,,
3,14749,,,0.2442030906677246,,,
3,14799,,,0.37435781955718994,,,
3,14849,,,0.5299258828163147,,,
3,14899,,,0.2947375178337097,,,
3,14949,,,0.29289811849594116,,,
3,14999,,,0.4695311188697815,,,
3,15049,,,0.21204200387001038,,,
3,15099,,,0.2426644265651703,,,
3,15149,,,0.2623456120491028,,,
3,15199,,,0.2930678129196167,,,
3,15249,,,0.21985262632369995,,,
3,15299,,,0.23103612661361694,,,
3,15349,,,0.1727893352508545,,,
3,15399,,,0.337054967880249,,,
3,15449,,,0.2643744945526123,,,
3,15499,,,0.49681776762008667,,,
3,15549,,,0.24784541130065918,,,
3,15599,,,0.24104195833206177,,,
3,15649,,,0.45878759026527405,,,
3,15699,,,0.4111899733543396,,,
3,15749,,,0.2787191569805145,,,
3,15799,,,0.05373849347233772,,,
3,15849,,,0.22156547009944916,,,
3,15899,,,0.1791500747203827,,,
3,15949,,,0.13800430297851562,,,
3,15999,,,0.2942652106285095,,,
3,16049,,,0.16823166608810425,,,
3,16099,,,0.14477279782295227,,,
3,16149,,,0.3165155053138733,,,
3,16199,,,0.20071643590927124,,,
3,16249,,,0.19422490894794464,,,
3,16299,,,0.1951410472393036,,,
3,16349,,,0.3018754720687866,,,
3,16399,,,0.1699984073638916,,,
3,16449,,,0.2811381220817566,,,
3,16499,,,0.27408725023269653,,,
3,16549,,,0.2002250850200653,,,
3,16599,,,0.2377130091190338,,,
3,16649,,,0.1941375434398651,,,
3,16699,,,0.19876453280448914,,,
3,16749,,,0.15281173586845398,,,
3,16799,,,0.31044653058052063,,,
3,16849,,,0.28503167629241943,,,
3,16899,,,0.2335309237241745,,,
3,16949,,,0.508367657661438,,,
3,16999,,,0.2904866337776184,,,
3,17049,,,0.17198140919208527,,,
3,17063,,,,0.2662857174873352,0.6219398975372314,0.6443455815315247
3,17063,0.9237785339355469,0.26071345806121826,,,,
4,17099,,,0.15350192785263062,,,
4,17149,,,0.11722977459430695,,,
4,17199,,,0.18653859198093414,,,
4,17249,,,0.24402166903018951,,,
4,17299,,,0.41000765562057495,,,
4,17349,,,0.2086065709590912,,,
4,17399,,,0.255440354347229,,,
4,17449,,,0.08137477934360504,,,
4,17499,,,0.2773168087005615,,,
4,17549,,,0.21733888983726501,,,
4,17599,,,0.17593838274478912,,,
4,17649,,,0.14524464309215546,,,
4,17699,,,0.07285855710506439,,,
4,17749,,,0.327817440032959,,,
4,17799,,,0.1444552093744278,,,
4,17849,,,0.16154325008392334,,,
4,17899,,,0.13443997502326965,,,
4,17949,,,0.21528863906860352,,,
4,17999,,,0.39645159244537354,,,
4,18049,,,0.05762622505426407,,,
4,18099,,,0.29236313700675964,,,
4,18149,,,0.2241598665714264,,,
4,18199,,,0.39397263526916504,,,
4,18249,,,0.16924476623535156,,,
4,18299,,,0.03862712159752846,,,
4,18349,,,0.1388722062110901,,,
4,18399,,,0.10733175277709961,,,
4,18449,,,0.1470050811767578,,,
4,18499,,,0.20690730214118958,,,
4,18549,,,0.2216302752494812,,,
4,18599,,,0.4585125744342804,,,
4,18649,,,0.4357162117958069,,,
4,18699,,,0.12124703824520111,,,
4,18749,,,0.17578256130218506,,,
4,18799,,,0.3121812045574188,,,
4,18849,,,0.2718547582626343,,,
4,18899,,,0.20674698054790497,,,
4,18949,,,0.48110008239746094,,,
4,18999,,,0.1900956779718399,,,
4,19049,,,0.15560650825500488,,,
4,19099,,,0.12109706550836563,,,
4,19149,,,0.16927456855773926,,,
4,19199,,,0.3053327798843384,,,
4,19249,,,0.21896058320999146,,,
4,19299,,,0.27878621220588684,,,
4,19349,,,0.2894507348537445,,,
4,19399,,,0.18644462525844574,,,
4,19449,,,0.14831838011741638,,,
4,19499,,,0.18434102833271027,,,
4,19549,,,0.2597994804382324,,,
4,19599,,,0.26541846990585327,,,
4,19649,,,0.21887831389904022,,,
4,19699,,,0.26254698634147644,,,
4,19749,,,0.08473587036132812,,,
4,19799,,,0.17740002274513245,,,
4,19849,,,0.35011136531829834,,,
4,19899,,,0.16310268640518188,,,
4,19949,,,0.33972206711769104,,,
4,19999,,,0.11507788300514221,,,
4,20049,,,0.13547438383102417,,,
4,20099,,,0.23377607762813568,,,
4,20149,,,0.1526360809803009,,,
4,20199,,,0.3457738757133484,,,
4,20249,,,0.07256275415420532,,,
4,20299,,,0.18023322522640228,,,
4,20349,,,0.030266353860497475,,,
4,20399,,,0.3305690884590149,,,
4,20449,,,0.4061061143875122,,,
4,20499,,,0.16357168555259705,,,
4,20549,,,0.0831424742937088,,,
4,20599,,,0.09622643887996674,,,
4,20649,,,0.5025657415390015,,,
4,20699,,,0.18563351035118103,,,
4,20749,,,0.2570616602897644,,,
4,20799,,,0.20861844718456268,,,
4,20849,,,0.06187763065099716,,,
4,20899,,,0.27421435713768005,,,
4,20949,,,0.46669673919677734,,,
4,20999,,,0.14865067601203918,,,
4,21049,,,0.3614988327026367,,,
4,21099,,,0.21411576867103577,,,
4,21149,,,0.1142030581831932,,,
4,21199,,,0.15384668111801147,,,
4,21249,,,0.10239394009113312,,,
4,21299,,,0.2690443992614746,,,
4,21329,,,,0.24029438197612762,0.5989187955856323,0.6413753032684326
4,21329,0.9381378293037415,0.20201757550239563,,,,
5,21349,,,0.07717761397361755,,,
5,21399,,,0.21224002540111542,,,
5,21449,,,0.21234208345413208,,,
5,21499,,,0.09703522175550461,,,
5,21549,,,0.16431212425231934,,,
5,21599,,,0.11495175212621689,,,
5,21649,,,0.06075090914964676,,,
5,21699,,,0.12263275682926178,,,
5,21749,,,0.19991932809352875,,,
5,21799,,,0.05812571942806244,,,
5,21849,,,0.2145962417125702,,,
5,21899,,,0.1868973970413208,,,
5,21949,,,0.07623232156038284,,,
5,21999,,,0.09255548566579819,,,
5,22049,,,0.09638695418834686,,,
5,22099,,,0.18138150870800018,,,
5,22149,,,0.12908466160297394,,,
5,22199,,,0.12095451354980469,,,
5,22249,,,0.1510273665189743,,,
5,22299,,,0.3018207252025604,,,
5,22349,,,0.17327727377414703,,,
5,22399,,,0.1287774294614792,,,
5,22449,,,0.05753769725561142,,,
5,22499,,,0.14834314584732056,,,
5,22549,,,0.1201656311750412,,,
5,22599,,,0.12492357194423676,,,
5,22649,,,0.0328533872961998,,,
5,22699,,,0.12366491556167603,,,
5,22749,,,0.1245991513133049,,,
5,22799,,,0.08263785392045975,,,
5,22849,,,0.07149612903594971,,,
5,22899,,,0.12402836233377457,,,
5,22949,,,0.025686580687761307,,,
5,22999,,,0.06573089957237244,,,
5,23049,,,0.14013415575027466,,,
5,23099,,,0.1966754049062729,,,
5,23149,,,0.19151680171489716,,,
5,23199,,,0.06978798657655716,,,
5,23249,,,0.1401539444923401,,,
5,23299,,,0.06214514374732971,,,
5,23349,,,0.07525955140590668,,,
5,23399,,,0.028748948127031326,,,
5,23449,,,0.2472345381975174,,,
5,23499,,,0.09949012845754623,,,
5,23549,,,0.20998306572437286,,,
5,23599,,,0.20200471580028534,,,
5,23649,,,0.3684996962547302,,,
5,23699,,,0.08480092883110046,,,
5,23749,,,0.18310986459255219,,,
5,23799,,,0.2309982180595398,,,
5,23849,,,0.3990597426891327,,,
5,23899,,,0.0943230390548706,,,
5,23949,,,0.13626143336296082,,,
5,23999,,,0.11415238678455353,,,
5,24049,,,0.2291065752506256,,,
5,24099,,,0.24061009287834167,,,
5,24149,,,0.158777117729187,,,
5,24199,,,0.26777154207229614,,,
5,24249,,,0.13847514986991882,,,
5,24299,,,0.0968378335237503,,,
5,24349,,,0.11812400817871094,,,
5,24399,,,0.12652499973773956,,,
5,24449,,,0.040085569024086,,,
5,24499,,,0.06793416291475296,,,
5,24549,,,0.20644769072532654,,,
5,24599,,,0.19910156726837158,,,
5,24649,,,0.07890337705612183,,,
5,24699,,,0.07379132509231567,,,
5,24749,,,0.16431333124637604,,,
5,24799,,,0.1789887249469757,,,
5,24849,,,0.052488457411527634,,,
5,24899,,,0.1916082501411438,,,
5,24949,,,0.15733252465724945,,,
5,24999,,,0.08000943064689636,,,
5,25049,,,0.07223927974700928,,,
5,25099,,,0.23519283533096313,,,
5,25149,,,0.13119879364967346,,,
5,25199,,,0.14395537972450256,,,
5,25249,,,0.04630668833851814,,,
5,25299,,,0.027048513293266296,,,
5,25349,,,0.15083837509155273,,,
5,25399,,,0.16044968366622925,,,
5,25449,,,0.08888321369886398,,,
5,25499,,,0.19174392521381378,,,
5,25549,,,0.21379438042640686,,,
5,25595,,,,0.200716033577919,0.556480884552002,0.644234836101532
5,25595,0.950724184513092,0.15677356719970703,,,,
6,25599,,,0.04732231795787811,,,
6,25649,,,0.13031437993049622,,,
6,25699,,,0.11385460197925568,,,
6,25749,,,0.07895252108573914,,,
6,25799,,,0.0705425813794136,,,
6,25849,,,0.10941854119300842,,,
6,25899,,,0.07447157800197601,,,
6,25949,,,0.20891395211219788,,,
6,25999,,,0.022432681173086166,,,
6,26049,,,0.08753494918346405,,,
6,26099,,,0.11690249294042587,,,
6,26149,,,0.07188422977924347,,,
6,26199,,,0.13249456882476807,,,
6,26249,,,0.05220329388976097,,,
6,26299,,,0.06522703915834427,,,
6,26349,,,0.1651718020439148,,,
6,26399,,,0.03866599127650261,,,
6,26449,,,0.22262760996818542,,,
6,26499,,,0.03780781477689743,,,
6,26549,,,0.051490068435668945,,,
6,26599,,,0.07857216894626617,,,
6,26649,,,0.2284795641899109,,,
6,26699,,,0.22079649567604065,,,
6,26749,,,0.40937432646751404,,,
6,26799,,,0.0940827876329422,,,
6,26849,,,0.0754796490073204,,,
6,26899,,,0.0775085836648941,,,
6,26949,,,0.01638340763747692,,,
6,26999,,,0.05162333697080612,,,
6,27049,,,0.05970869958400726,,,
6,27099,,,0.1194479912519455,,,
6,27149,,,0.09125159680843353,,,
6,27199,,,0.10332215577363968,,,
6,27249,,,0.08909524977207184,,,
6,27299,,,0.06008885055780411,,,
6,27349,,,0.017740018665790558,,,
6,27399,,,0.19080312550067902,,,
6,27449,,,0.16935549676418304,,,
6,27499,,,0.21102586388587952,,,
6,27549,,,0.2063465118408203,,,
6,27599,,,0.1571630835533142,,,
6,27649,,,0.10152734816074371,,,
6,27699,,,0.04698934406042099,,,
6,27749,,,0.1285451501607895,,,
6,27799,,,0.4288962483406067,,,
6,27849,,,0.2163533866405487,,,
6,27899,,,0.07793913781642914,,,
6,27949,,,0.3891643285751343,,,
6,27999,,,0.09401808679103851,,,
6,28049,,,0.11698557436466217,,,
6,28099,,,0.13960914313793182,,,
6,28149,,,0.047317810356616974,,,
6,28199,,,0.0732545480132103,,,
6,28249,,,0.09854066371917725,,,
6,28299,,,0.04268830269575119,,,
6,28349,,,0.041377242654561996,,,
6,28399,,,0.09831943362951279,,,
6,28449,,,0.1643504798412323,,,
6,28499,,,0.028369730338454247,,,
6,28549,,,0.15655092895030975,,,
6,28599,,,0.23251746594905853,,,
6,28649,,,0.0744205042719841,,,
6,28699,,,0.09166048467159271,,,
6,28749,,,0.13573291897773743,,,
6,28799,,,0.12733769416809082,,,
6,28849,,,0.10938209295272827,,,
6,28899,,,0.12785261869430542,,,
6,28949,,,0.07837586849927902,,,
6,28999,,,0.12511438131332397,,,
6,29049,,,0.1863521784543991,,,
6,29099,,,0.1271255910396576,,,
6,29149,,,0.05996019393205643,,,
6,29199,,,0.12182561308145523,,,
6,29249,,,0.09837662428617477,,,
6,29299,,,0.21685901284217834,,,
6,29349,,,0.08674802631139755,,,
6,29399,,,0.019263315945863724,,,
6,29449,,,0.04219254478812218,,,
6,29499,,,0.2089225947856903,,,
6,29549,,,0.017769087105989456,,,
6,29599,,,0.12962110340595245,,,
6,29649,,,0.08920331299304962,,,
6,29699,,,0.26498860120773315,,,
6,29749,,,0.10532043874263763,,,
6,29799,,,0.0951610654592514,,,
6,29849,,,0.10298557579517365,,,
6,29861,,,,0.17488902807235718,0.5353453159332275,0.6395435333251953
6,29861,0.9633618593215942,0.11693719029426575,,,,
7,29899,,,0.07305298745632172,,,
7,29949,,,0.24978484213352203,,,
7,29999,,,0.07049576193094254,,,
7,30049,,,0.18561455607414246,,,
7,30099,,,0.02499588020145893,,,
7,30149,,,0.028209613636136055,,,
7,30199,,,0.032666292041540146,,,
7,30249,,,0.18896737694740295,,,
7,30299,,,0.03390853852033615,,,
7,30349,,,0.1357002854347229,,,
7,30399,,,0.08302810788154602,,,
7,30449,,,0.04885872080922127,,,
7,30499,,,0.0770559310913086,,,
7,30549,,,0.01859516277909279,,,
7,30599,,,0.03842044621706009,,,
7,30649,,,0.03596983477473259,,,
7,30699,,,0.10232746601104736,,,
7,30749,,,0.04923282191157341,,,
7,30799,,,0.16616246104240417,,,
7,30849,,,0.37601858377456665,,,
7,30899,,,0.023408936336636543,,,
7,30949,,,0.02943614311516285,,,
7,30999,,,0.12878578901290894,,,
7,31049,,,0.0604889802634716,,,
7,31099,,,0.021272338926792145,,,
7,31149,,,0.15211977064609528,,,
7,31199,,,0.12340282648801804,,,
7,31249,,,0.2171890139579773,,,
7,31299,,,0.034783028066158295,,,
7,31349,,,0.055044203996658325,,,
7,31399,,,0.13280430436134338,,,
7,31449,,,0.08414340764284134,,,
7,31499,,,0.14819002151489258,,,
7,31549,,,0.14330162107944489,,,
7,31599,,,0.011324124410748482,,,
7,31649,,,0.18194477260112762,,,
7,31699,,,0.13781599700450897,,,
7,31749,,,0.05582635477185249,,,
7,31799,,,0.16474168002605438,,,
7,31849,,,0.028642773628234863,,,
7,31899,,,0.03594134747982025,,,
7,31949,,,0.18993942439556122,,,
7,31999,,,0.17671793699264526,,,
7,32049,,,0.04483821243047714,,,
7,32099,,,0.11722802370786667,,,
7,32149,,,0.06682021915912628,,,
7,32199,,,0.01837867498397827,,,
7,32249,,,0.042271457612514496,,,
7,32299,,,0.025063350796699524,,,
7,32349,,,0.08245091140270233,,,
7,32399,,,0.10278329998254776,,,
7,32449,,,0.03557257726788521,,,
7,32499,,,0.053381942212581635,,,
7,32549,,,0.08473137766122818,,,
7,32599,,,0.04349285364151001,,,
7,32649,,,0.05330118536949158,,,
7,32699,,,0.05951574444770813,,,
7,32749,,,0.11147579550743103,,,
7,32799,,,0.07837517559528351,,,
7,32849,,,0.030767057090997696,,,
7,32899,,,0.08501198887825012,,,
7,32949,,,0.07100425660610199,,,
7,32999,,,0.057326070964336395,,,
7,33049,,,0.01764446496963501,,,
7,33099,,,0.05616253614425659,,,
7,33149,,,0.05549740418791771,,,
7,33199,,,0.08621113002300262,,,
7,33249,,,0.0641818568110466,,,
7,33299,,,0.2376653254032135,,,
7,33349,,,0.16606777906417847,,,
7,33399,,,0.17323604226112366,,,
7,33449,,,0.22012239694595337,,,
7,33499,,,0.06936942040920258,,,
7,33549,,,0.30860981345176697,,,
7,33599,,,0.12446756660938263,,,
7,33649,,,0.11704963445663452,,,
7,33699,,,0.07976134866476059,,,
7,33749,,,0.096791110932827,,,
7,33799,,,0.05872872471809387,,,
7,33849,,,0.17989686131477356,,,
7,33899,,,0.05544816702604294,,,
7,33949,,,0.100770503282547,,,
7,33999,,,0.030906418338418007,,,
7,34049,,,0.07340872287750244,,,
7,34099,,,0.03439217805862427,,,
7,34127,,,,0.1940268874168396,0.5404441356658936,0.6535829305648804
7,34127,0.9722411632537842,0.0895480364561081,,,,
8,34149,,,0.053285181522369385,,,
8,34199,,,0.03483879566192627,,,
8,34249,,,0.050111934542655945,,,
8,34299,,,0.0462353378534317,,,
8,34349,,,0.02449149265885353,,,
8,34399,,,0.07390254735946655,,,
8,34449,,,0.03209294006228447,,,
8,34499,,,0.040711015462875366,,,
8,34549,,,0.05115682631731033,,,
8,34599,,,0.07115726172924042,,,
8,34649,,,0.07533171772956848,,,
8,34699,,,0.11507377028465271,,,
8,34749,,,0.07754097878932953,,,
8,34799,,,0.019237849861383438,,,
8,34849,,,0.03590374439954758,,,
8,34899,,,0.03331048786640167,,,
8,34949,,,0.04158126935362816,,,
8,34999,,,0.04859187453985214,,,
8,35049,,,0.02316579595208168,,,
8,35099,,,0.02789604663848877,,,
8,35149,,,0.08691994845867157,,,
8,35199,,,0.047470420598983765,,,
8,35249,,,0.05921485647559166,,,
8,35299,,,0.008323130197823048,,,
8,35349,,,0.04475921764969826,,,
8,35399,,,0.09202602505683899,,,
